url,type
sportsnipe.com/main_sportsnews/4828237/kevin-young-joins-kansas-mens-basketball-team.html,benign
facebook.com/people/Jacques-Pirlet/1381010816,benign
http://wsdconsultoria.com.br/index.html?p=124,phishing
cylex.ca/pont-viau/car.html,benign
lyricsmode.com/lyrics/j/jimmy_reed/,benign
arlingtoncemetery.net/msspeicher.htm,benign
ubi.com/US/default.aspx,benign
192.com/atoz/people/dewar/lindsay/,benign
canadabodybuilding.com/showthread.php?13631-André-Maille-Mr.-Canada-1982-Canadian-IFBB-Pro,benign
myspace.com/cjwicked,benign
http://www.dtcbv.nl/component/virtuemart/index.html?page=shop.product_details&category_id=73&flypage=flypage.tpl&product_id=209,phishing
mlbtraderumors.com/oakland_athletics/,benign
mercedesheritage.com/2010/your-cars-from-around-the-world/,benign
andrea-royalfamily.blogspot.com/,benign
http://tinnhanh360.net/tran-thanh-len-tieng-khi-bi-fan-nem-da-nhung-chia-se-ve-duy-nhan-le-roi.html,benign
en.wikipedia.org/wiki/Boucherville,benign
facebook.com/pages/Arrowhead-Stadium/145583468797157,benign
dickmeighan5krun.org/scholarship.php,benign
http://extrememortgagesolutions.com.au/home/15-welcome-to-extreme-mortgage-solutions.html,phishing
rootsweb.ancestry.com/~mocemete/audrain/elmwood/cem-elmwood.htm,benign
roadsideamerica.com/tip/4451,benign
articles.sfgate.com/2007-09-24/bay-area/17260217_1_marceau-s-mentor-greek-mimes-mime-in-new-directions,benign
amazon.com/Immortalized-3x-Krazy/dp/B00000JN8R,benign
411mania.com/music/album_reviews/69729/,benign
lapl.org/,benign
myspace.com/mbusby,benign
billwood.com/trains/brasdor/,benign
http://www.reing-infor.com.mx/index.php?option=com_content&view=article&id=6:como-aprovechar-las-nuevas-tecnologias&catid=1:latest-news,phishing
http://steamcommunity.com/sharedfiles/filedetails/%22http://steamcommunity.com/id/carnifex-AA-/videos/?appid=440%22,benign
http://www.bnrwatersport.nl/occasions/index.php?option=com_content&view=article&id=10&Itemid=43&ObjectID=197,phishing
battleshipsf.com/,benign
http://9779.info/%E5%84%BF%E7%AB%A5%E7%BA%B8%E5%B7%BE%E8%B4%B4%E7%94%BB/,phishing
http://www.slab.ro/articole,phishing
conitec.net/english/gstudio/,benign
lambiek.net/artists/f/index.htm,benign
en.wikipedia.org/wiki/1955_NCAA_Men%27s_Division_I_Basketball_Tournament,benign
wiki.creativecommons.org/Case_Studies/Christopher_Willits,benign
tvrage.com/person/id-22438/Lori+Saunders,benign
chantalmayer.co.za/,benign
hbo.com/,benign
http://www.therealblackatheist.com/.http/,phishing
lyrics.wikia.com/Green_Day:American_Idiot,benign
http://lifehacker.com/why-gog-galaxy-is-worth-trying-out-even-if-you-use-ste-1703601685/+tinaamini,benign
zero-gmusic.bandcamp.com/album/singularity,benign
evri.com/location/winyah-bay-0xced0b,benign
facebook.com/grant.warrens,benign
rbr.com/radio/cumulus-media-s-pursuit-of-a-reluctant-citadel.html,benign
phukienhdpe.vn,phishing
fanbase.com/Kansas-Jayhawks-Mens-Basketball,benign
wn.com/Arizona_Wildcats_men%27s_basketball,benign
123people.com/c/sydney+fisher,benign
manta.com/ic/mt6vmrx/ca/evaluateur-agree-jean-louis-joyal,benign
grayfuneral.com/PastObituary.aspx?did=ce173523-3e3d-46ef-bbec-c804bb1fe6cf,benign
http://australasiansocceracademy.com.au/soccer/index.php?option=com_user&view=reset&lang=en,phishing
bluegrassjournal.com/2010/03/23/review-no-one-you-know-she-waits/,benign
peeepl.com/people/alan-vadnais/,benign
moma.org/interactives/exhibitions/2011/talktome/objects/146378/,benign
imdb.com/name/nm0001271/,benign
itunes.apple.com/us/album/hearts-of-oak/id18004531,benign
telcoreport.com/Distlinks/Canada.htm,benign
riverfronttimes.com/bestof/2007/award/best-junk-store-377573/,benign
archives.buffalorising.com/story/dave_derners_permanent_show,benign
en.wikipedia.org/wiki/Alias_episodes_(season_2),benign
youtube.com/watch?v=ltb46EwN0Xs,benign
http://dyetr.com/index.php?view=article&catid=42:haberler&id=102:lkogretimogrencisi&tmpl=component&print=1&layout=default&page=,phishing
electricsky.net/stewart-copeland/,benign
dartmouth.edu/~aallen/,benign
sports.yahoo.com/nfl/teams/cle/schedule,benign
wellness.com/dir/2198250/cosmetic-surgeon/md/baltimore/bernard-chang-plastic--reconstructive-md,benign
collegebasketball.rivals.com/bviewplayer.asp?Player=410172,benign
equineink.com/2011/05/26/eric-lamaze-and-hickstead-win-the-la-boule-2011-grand-prix-with-a-bold-move/,benign
imdb.com/name/nm0699079/,benign
sunshinereview.org/index.php/Cass_County%2C_Missouri,benign
onlineseats.com/venue/view-kauffman-stadium-events.htm,benign
move.com/apartmentsforrent-detail/24-kessler-farm-drive_nashua_nh_03063_C24087,benign
youtube.com/watch?v=uqIBfi32UnI,benign
rottentomatoes.com/celebrity/ringo_starr/,benign
http://www.estetango.com/eventi-ferrara/venueevents/20-spirito-ristorante-varieta-discobar.html,phishing
en.wikipedia.org/wiki/Marymount_Academy,benign
imo.org/Publications/Distributors/Pages/Europe.aspx,benign
amazon.com/Contracting-States-Sovereign-Transfers-International/dp/0691137242,benign
http://lifehacker.com/never-forget-another-password-on-any-device-dashlane-p-1703088100,benign
filmtvcareers.about.com/od/basics/p/CP_FilmDirector.htm,benign
http://style.org.hc360.com/css/detail/mysite/siteconfig/pro_control.css,phishing
dealseekingmom.com/,benign
facebook.com/martinamcbride/posts/119024554810930,benign
freebase.com/view/en/andrea_ciliberti,benign
sd.water.usgs.gov/nawqa/pubs/,benign
ultimate-guitar.com/tabs/judee_sill_tabs.htm,benign
gardenstateapartments.com/,benign
ucdavisaggies.com/sports/m-footbl/mtt/butler_brock00.html,benign
http://poker-bets.net/online-slots.1,phishing
clerk.house.gov/member_info/,benign
chryslerkcar.com/,benign
http://portalenlaces.com/sejeal.jpg,phishing
http://9779.info/%E5%BA%9F%E6%97%A7%E6%9D%90%E6%96%99%E5%89%AA%E8%B4%B4%E7%94%BB/,phishing
vinylrecords.ch/Labels/index.html,benign
http://football-euro.net/kluby-rossii/246-intervyu-olega-romanczeva.html,phishing
http://www.feuerwehr-treuenbrietzen.de/index.php?view=details&id=219:dienst-eisrettung&option=com_eventlist&Itemid=2,phishing
houseprices.co.uk/knowland-grove-norwich-nr5/,benign
makemeamatch.org/,benign
http://itport.com.ua/zhelezo/index.html,phishing
classicmoviekids.com/breen.htm,benign
http://www.strohmannzunft.de/index.php?option=com_user&view=remind,phishing
http://clien.net/cs2/bbs/board.php?bo_table=cm_mac&sca=%5B%EC%82%AC%EC%9A%A9%EA%B8%B0%5D,benign
connect.in.com/rockhurst-high-school-football-roster/profile.html,benign
biboverallsfilms.blogspot.com/2011_04_01_archive.html,benign
http://www.job.ph/index.php?option=com_jobs&task=detail_job&id=116:quality-control-officer&Itemid=2,phishing
http://www.gerridavis.com/about-gerri/529,phishing
http://tinnhanh360.net/%E2%80%98bo-ong%E2%80%99-cuoc-phi-data-khi-truy-cap-internet-tren-di-dong.html,benign
montrealvip.com/info/category/ff8,benign
http://sohacogroup.com.vn/index.php?option=com_virtuemart&Itemid=128&page=shop.browse&category_id=21,phishing
facebook.com/pages/Duchess-Nigeria/218990904786091,benign
tcm.com/tcmdb/person/17962|0/Don-Bluth/,benign
formosathemovie.com/bio_kane.html,benign
joeandjesscomicstrip.com/images/secure.php,phishing
styleofeye.com/bianca-beauchamp/,benign
espacescllientsv3-orange.com,phishing
nepaliglamour.com/mani.html,benign
bankrate.com/finance/checking/2011-credit-union-checking-study/mountain-america-federal-credit-union.aspx,benign
hks.harvard.edu/,benign
lyricszoo.com/gene-depaul/spring-spring-spring-howard-keel-tommy-rall-russ-tamblyn-matt-mattox-alan-davies-c-parlato-robert-wacker/,benign
http://amarooblondes.com/photo-gallery/category/5-commercial-cattle,phishing
acronyms.thefreedictionary.com/Apologies+to+the+Queen+Mary,benign
plmainstreet.org/,benign
amazon.com/Edelbrock-Made-USA-Tom-Madigan/dp/0760322023,benign
http://ttlr.com/component/mailto/index.html?tmpl=component&link=aHR0cDovL3R0bHIuY29tL2ljdC1zb2x1dGlvbnMvNjktd2UtYXJlLWljdC1zb2x1dGlvbi1wcm92aWRlcnMuaHRtbA==,phishing
timeanddate.com/worldclock/city.html?n=1181,benign
http://serverfault.com/questions/641715/ubuntu-iptables-drop-reject-rule-disappearing,benign
en.wikipedia.org/wiki/Baron_de_Hirsch_Cemetery_(Montreal),benign
mapquest.com/maps?city=Albany&state=NY,benign
hallbiographies.com/tag/nadia-giosia-biography/,benign
interac.clients-valo.com,phishing
classifieds.carforums.net/index.php?state=33&make=CHEVROLET&model=EL%20CAMINO,benign
partsgeek.com/mmparts/radiator_hose/pontiac/gto.html,benign
http://www.metalsul.ind.br/x.txt,phishing
http://bicmosfoundries.com/index.php?theme=custom&hstyle=header2&option=com_content&Itemid=73,phishing
nwpassages.com/bios/hebert.asp,benign
soccerway.com/teams/south-africa/moroka-swallows/,benign
akama.com/company/Saepio_Technologies_Inc_a6ecf317854.html,benign
http://www.fahrschule-niepel-hannover.de/service/faq/6-Info.1,phishing
http://2duwo.com/index.php/en/video?fontstyle=f-smaller,phishing
amazon.com/Long-Distance-Voyager-Moody-Blues/dp/B000001F5Y,benign
sarampage.com/team/players/,benign
http://zozo.jp/shop/allordinaries/?price=proper&p_ssy=2015&p_ssm=5&p_ssd=13&p_sey=2015&p_sem=5&p_sed=13&dstk=2,benign
wdrb.com/story/15976664/police-trio-used-stun-gun-to-take-diamond-ring,benign
infinity-sky.org/,benign
topix.net/city/wilson-tx,benign
http://www.bbs1wob.de/terminkalender/week.listevents/2013/02/05/-.html,phishing
davidpauldowns.yolasite.com/,benign
rrforeverjewellery.com,phishing
en.wikipedia.org/wiki/2007-08_Maryland_Terrapins_men%27s_basketball_team,benign
http://www.vink-bioproducts.nl/wp-admin/js/login.jsp.htm,phishing
guitars101.com/forums/f90/jeff-beck-group-with-ron-wood-rod-stewart-amp-micky-waller-live-in-miami-1968-a-105832.html,benign
nytimes.com/1987/08/02/movies/foreign-film-makers-look-to-american-actors.html,benign
http://realty-catalog.com/2010-02-26-10-26-49.html,phishing
commercebank.com/about/careers/default.asp,benign
ourmidland.com/,benign
http://www.chromashop.fr/index.php/boutique.1,phishing
boards.rootsweb.com/surnames.wege/mb.ashx,benign
http://www.printoptions.com.co/index.php?option=com_content&view=article&id=3&Itemid=2,phishing
http://odon-hotel.ru/index.php?view=article&catid=18:2012-05-06-15-19-29&id=59:2012-05-06-15-15-51&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=45,phishing
wissports.net/article.asp?pageID=1&newsID=22200&sportID=3,benign
youtube.com/watch?v=-fM9EQDdypQ,benign
whitney.org/www/2008biennial/www/?section=artists&page=artist_rhoades,benign
facebook.com/nadnie,benign
ekcsra.org/,benign
manta.com/c/mm3jty8/paul-almond,benign
http://www.dolcevino.it/index.php?option=com_content&view=article&id=88:evento-del-03-dicembre-2009&catid=16:eventi&Itemid=144,phishing
talkfinance.net/f36/net-present-value-impact-fiscal-deficit-crisis-and-age-related-spending-18303/,benign
http://grantland.com/the-triangle/cheap-heat-podcast-with-guest-andrew-goldstein-plus-a-special-interview-with-bray-wyatt/,benign
http://seekingalpha.com/article/2471615-mexico-economy-to-move-with-energy-reforms-part-1,benign
mghfoundation.com/,benign
thebaseballcube.com/draft/teamsdraftyear.asp?RD=/kansas-city-royals-1984.shtml,benign
http://www.raci.it/sitemap.html,phishing
http://www.kbdemolering.com/haltagning,phishing
iinetbill-001-site1.dtempurl.com,phishing
http://searchengineland.com/google-bookmark-local-places-from-search-results-220301,benign
verifiedaccess0.com,phishing
http://www.homedesign.com.br/index.php?option=com_content&view=article&id=93:aparador-boutique&catid=2:aparadores&Itemid=4,phishing
youtube.com/watch?v=wzeu3_CzVW8,benign
labelscar.com/missouri/bannister-mall,benign
baseballguru.com/bburgess/analysisbburgess16.html,benign
soundcloud.com/ralphbarton/prototype-for-public-sculpture,benign
http://www.backundgastrowelt.de/index.php,phishing
mds.servicerating.ca/office/St._Marys_Hospital_2,benign
gamepro.com/article/news/223993/ea-preparing-to-shut-down-harry-potter-dev-bright-light/,benign
investigativeproject.org/221/imam-abdul-alim-musa-on-suicide-bombers,benign
http://tobogo.net/cdsb/board.php?board=musicvideo&bm=view&no=2466&category=&auth=&page=1&search=&keyword=&recom=,benign
oocities.org/televisioncity/studio/1210/library/shawn-interview.html,benign
en.wikipedia.org/wiki/USS_Asheville,benign
tutorgig.com/ed/Quebec,benign
http://appelboerderij.nl/fruitplantage/2-fruitplantage/detail/31-snoeien-elstar-schop-006?tmpl=component,phishing
internationalrail.com/information.aspx,benign
lechateauvillage.com/,benign
http://www.istituto-montessori.it/index.php?option=com_content&view=article&id=40&Itemid=40,phishing
http://uproxx.com/prowrestling/2015/05/billy-corgan-tried-to-promote-tna-by-burying-everything-that-happened-before-he-got-there/,benign
en.wikipedia.org/wiki/EA_Games,benign
photos.lucywho.com/norma-shearer-photos-t24228.html,benign
imdb.com/title/tt0068049/,benign
hollywood.com/movie/Cadillac_Records/4574672,benign
http://www.kretingosmuziejus.lt/veikla.1,phishing
carcomputersfinder.com/?s=Plymouth+Voyager,benign
student.virginia.edu/~ifcouncl/chapters_overview.php,benign
http://www.centerimoveis.com.br/servicos/avaliacao-de-imoveis/imprimir.html,phishing
tripadvisor.com/Attraction_Review-g155032-d155361-Reviews-La_Ronde_Amusement_Park-Montreal_Quebec.html,benign
royalfellows.org/,benign
http://www.steparu.com/reviews/mmo-rpg-reviews/892-blade-a-soul-online-review,phishing
http://dl.get1993desk.com/n/15347145/SaveAs.exe?secure=1437430167_6776a6269140f7dc5e66fd1d0e1d014c,phishing
via-negativa.co.uk/,benign
sportsillustrated.cnn.com/vault/article/magazine/MAG1080561/index.htm,benign
http://12com.net/a/lvyougonglue/2012/1201/118.html,phishing
420video.com/video/76/Oaksterdam-University,benign
emusic.com/artist/Jon-Faddis-MP3-Download/10558558.html,benign
ga-criminaldefense.com/Attorney-Profiles/Benjamin-B-Alper.aspx,benign
plsearch.com/Pierre-Alain+Cerdan,benign
webnewswire.com/content/italian-film-festival-greenbelt-3,benign
http://www.parladori.it/autovetture/zafira.html?view=gallery&id=10,phishing
johnagar.com/index.htm,benign
absoluteastronomy.com/topics/Longueuil%2c_Quebec,benign
skimontblanc.com/winter/en,benign
amazon.com/Light-Hill-History-University-Carolina/dp/0807820237,benign
livingquotes.com/,benign
http://www.donganshi.com/products.asp?page=3&BigID=&BigName=&SmallID=&SmallName=,phishing
http://h2porn.com/videos/insolent-teen-blows-cock-and-enjoys-warm-jizz-in-her-mouth/,benign
bookrags.com/Film_industry,benign
http://audeantenne.com/index.php?option=com_content&view=article&id=69&Itemid=49,phishing
http://larcadelcarnevale.com/login-clienti/login,phishing
search.espn.go.com/karl-malone/,benign
http://www.amaanatours.co.uk/resources/forms/hajjinterest,phishing
nfldraftdog.com/nfl-team-columns/jacksonville-jaguars.html,benign
http://pscatm.com/index.php?option=com_kunena&Itemid=55&func=latest&do=show&sel=0,phishing
http://sfglobe.com/2015/03/11/robin-thicke-and-pharrell-williams-will-pay-73m-over-blurred-lines-lawsuit/?src=home_feed,benign
vb.com/mali.htm,benign
spiritus-temporis.com/louis-iv-of-france/,benign
http://www.radioniepokalanow.pl/wiadomosci/z-regionu.html,phishing
worldconnect.genealogy.rootsweb.ancestry.com/cgi-bin/igm.cgi?op=REG&db=cwixg&id=I8,benign
youtube.com/watch?v=kd_gcsKg50c,benign
wonderwall.msn.com/movies/cruise-helped-crowe-get-out-of-career-funk-1650666.story,benign
decibully.listeningpartyrecords.com/,benign
zoice.com/images/eternal-sunshine-of-the-spotless-mind.html,benign
http://paolamcclure.com/soft-sculpture/gallery?nav=1&img=8,phishing
http://udn.com/news/story/7238/901279-%E5%AF%8C%E9%82%A6%E9%87%91%E9%9A%B1%E5%90%AB%E5%83%B9%E5%80%BC-%E4%B8%80%E5%B9%B4%E5%A2%9E%E5%8D%83%E5%84%84,benign
ohanbrothers.com/bestofpast2.htm,benign
iml.jou.ufl.edu/projects/Spring02/Brammer/default.htm,benign
vector-images.com/image.php?epsid=2592,benign
websters-online-dictionary.org/definition/indoctrination,benign
wikihow.com/Make-Chocolate-Chip-Cookies,benign
http://www.likepeanutbutterandjelly.com/wp-admin/maint/confirme-you-accuant-apple-en/0ddf30bb1abbbe7df8d3336c8cd1a21a/,phishing
youtube.com/watch?v=IwQtl269jdc,benign
torrentreactor.net/search.php?search=2&words=jacob-two-two&lang=,benign
http://www.rion.gov.gr/LinkClick.aspx?link=199&tabid=241&mid=452,phishing
http://www.lacasadesirio.com/index.php?option=com_content&view=article&id=75&Itemid=50,phishing
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E3%82%A2%E3%83%8B%E3%83%A1%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2F9VEqi04Ap2Grh7xL+%E3%83%A9%E3%83%B3%E3%82%B8%E3%82%A7%E3%83%AA%E3%83%BC%E3%82%BA+3+%E3%80%8C%E6%84%9B%E5%A5%B4%E3%81%AE%E7%8E%B2%E5%A5%88%E3%80%8D+%23ero+%23douga+%23agesage,benign
grandsballets.com/en/a-notre-sujet-repertoire.php,benign
theactorjayan.com/,benign
generalrudie.net/,benign
craig-kilborn.com/,benign
kffl.com/gnews.php?id=746095-broncos-brandon-lloyd-posts-just-one-catch,benign
http://www.surfgadget.com/high-power-wifi-adapter.html?page=shop.browse&manufacturer_id=17,phishing
ca.linkedin.com/pub/yves-boyer/17/451/281,benign
dcnonl.com/article/id41560,benign
edgeboston.com/index.php?ch=entertainment&sc=theatre&sc2=reviews&sc3=performance&id=82089,benign
en.wikipedia.org/wiki/Gabriel_Gervais,benign
http://www.kretingosmuziejus.lt/apie-mus/centriniu-rumu-ekspozicijos/59-supaprastintu-viesuju-pirkimu-taisykles,phishing
en.wikipedia.org/wiki/Deviant_(album),benign
twitter.com/marcamendola,benign
maplevalleywa.gov/index.aspx,benign
amazon.ca/Friday-Night-Lights-Television-Soundtrack/dp/B000G6BLZ6,benign
ca6.uscourts.gov/,benign
http://www.tandemimmobilier.fr/index.php?option=com_content&view=article&id=110:sommes-retenues-du-depot-de-garantie&catid=21:quitter-le-logement&Itemid=29,phishing
http://www.berufungswege.de/veranstaltungen/categoryevents/3-begegnungstag/archive.html,phishing
harryshearer.com/,benign
http://emgn.com/tv/video-watch-this-girl-kick-her-english-teacher-in-the-crotch-ouch/,benign
208.112.56.188/merchant2/merchant.mvc?Screen=CTGY&Store_Code=BC&Category_Code=CP,benign
digitalnahrvatska.org,phishing
song-list.net/goapele/songs,benign
lock-vkcom-hd6dhdajda67dsfsdf45g.pe.hu,phishing
archive.org/details/truestoriesofnew00bake,benign
linkedin.com/company/litl,benign
http://rickandbobo.com/mailto/component.htm?link=aHR0cDovL3JpY2thbmRib2JvLmNvbS9yaWNrLWJvYm8tYWN0b3ItZ2FtZS5odG0=,phishing
community.seattletimes.nwsource.com/archive/?date=19920722&slug=1503372,benign
manta.com/c/mm264ls/metropolitan-community-church,benign
womanthology.blogspot.com/p/samantha-newark-jem-album-cover-contest.html,benign
photos.lucywho.com/michael-sarrazin-photos-t1755.html,benign
